25	0.658054	0.135331	0.0546615	-0.0883558	0.00128914	-0.0797948	-0.0567671	0.0802845	-0.0460059
26	2.70178	0.432906	0.461101	-0.422608	0.298127	-0.312014	-0.632302	0.326668	-0.259045
27	0.36268	0.12226	0.140017	-0.0216456	0.103041	-0.0641759	-0.0685608	0.122924	-0.072338
28	-4.20037	-1.11631	-0.988191	1.01958	-0.532316	0.728665	1.40602	-0.867404	0.607909
29	0.926132	0.266148	0.358662	-0.779111	0.296251	-0.361042	-0.869076	0.175845	-0.344973
30	0.689826	0.131364	0.0366406	-0.0750562	0.0161864	-0.0673464	-0.0809395	0.0893983	-0.0601442
31	-0.13987	0.0334497	0.0218376	0.0410624	0.0504908	-0.00582135	0.0112591	0.0541014	-0.0294896
32	-0.00589718	0.0157196	-0.000335781	0.0125293	-0.00653401	0.0166871	-2.99084e-06	0.0120909	0.0114411
33	0.0515034	0.174769	0.12839	-0.109363	0.060527	-0.127014	-0.0602439	0.164077	-0.0828645
34	0.00860456	-0.0100919	0.00462229	-0.0068432	0.0049096	0.00134514	-0.00375626	0.0235482	-0.00307753
35	1.45133	0.541559	0.271406	-0.0255786	0.132587	-0.248795	-0.191474	0.444244	-0.200531
36	-1.5518	-0.450484	-0.168823	0.0449378	-0.0929659	0.150704	0.189648	-0.272191	0.137254
37	-0.0166878	-0.012339	0.000956068	-0.00968945	0.000434566	-0.00401194	0.0104261	-0.0180629	-0.00795704
38	-2.29725	0.0952747	-0.00225969	0.559667	-0.00503501	0.20174	0.468188	0.0540649	0.180822
39	2.21295	0.100407	0.179402	-0.49391	0.0749374	-0.243044	-0.374087	0.0975441	-0.22499
40	-0.362183	-0.0428858	-0.0843484	0.0776943	-0.0542538	0.0552361	0.10603	-0.010469	0.0481766
41	-0.924435	-0.0392484	-0.0931349	0.0819602	-0.0780324	0.0502976	0.114374	-0.0210106	0.0357293
42	1.9477	0.330395	0.113118	-0.200959	0.023688	-0.17809	-0.177578	0.227312	-0.14574
43	0.275502	0.0345928	0.041538	-0.00687133	0.031221	-0.00079288	-0.0557974	0.0131708	0.00424554
44	0.235138	-0.00126157	0.00153564	0.109121	0.00120434	0.0366723	0.0748502	0.0121607	0.0297282
45	0.313048	0.05158	0.1465	-0.245058	0.138133	-0.129456	-0.282242	0.00524666	-0.119446
46	-0.112482	-0.016349	-0.0138653	0.0169466	-0.00918602	0.0140281	0.0339402	-0.0151642	0.016182
47	-0.494105	-0.0338961	-0.0504552	0.0917771	-0.0375059	0.0625211	0.0914424	-0.00921428	0.0527996
48	-0.397205	-0.0056234	0.0791474	-0.0901411	0.031994	-0.0504133	-0.0908221	-0.00647428	-0.0319671
49	-0.169261	-0.0184668	-0.014669	0.0645909	-0.0151101	0.0390549	0.0533143	0.00732131	0.0306143
50	-0.573993	-0.165051	-0.0340576	0.0139304	-0.0468752	0.0613224	0.0768149	-0.0739692	0.0519032
51	0.135043	0.0255472	0.0122398	0.0844858	0.0148137	0.0137875	0.104319	0.0457644	-0.00306742
52	0.651813	-0.043174	0.337435	-0.474561	0.286885	-0.239246	-0.476669	0.0579537	-0.216329
53	-0.757183	0.249747	-0.167077	0.41117	-0.259866	0.162717	0.474486	0.172621	0.122706
54	0.839584	0.21422	0.782693	-1.13318	0.556097	-0.513907	-1.32278	0.135031	-0.442719
55	-0.479147	-0.16198	-0.385689	0.821828	-0.304777	0.367056	0.959494	-0.0424476	0.294683
56	0.00437689	0.0133324	0.0101604	-0.00364777	-0.0256478	0.0184705	-0.00177439	-0.017619	0.00269773
57	-0.501226	0.0903091	0.0824335	-0.293331	0.11645	-0.076894	-0.37552	0.0441406	-0.0885596
58	-0.0236553	-0.0155665	0.00158204	0.00765554	-0.0125598	0.00691756	-0.00433154	-0.0106202	0.000192095
59	-0.365292	-0.0524732	-0.101826	0.112674	-0.0693922	0.0606052	0.162128	-0.072426	0.06976
60	0.408407	0.0822778	-0.283789	0.440675	-0.28466	0.105415	0.558533	0.0505836	0.1244
61	-0.483492	-0.000530146	-0.00577507	0.0500546	-0.0223073	0.0623454	-0.042067	-0.0746098	0.0589008
62	0.0891864	-0.0806432	-0.090744	0.155789	-0.0820933	0.061451	0.223243	-0.0344931	0.0600926
63	2.62334	0.403338	0.24162	0.0558678	0.184828	-0.176994	-0.0261621	0.342433	-0.200071
64	-2.31718	-0.231939	-0.0492808	-0.303258	-0.108283	0.044991	-0.269125	-0.225116	0.0477068
65	-1.02257	-0.256544	-0.162722	0.20881	-0.111762	0.248165	0.168868	-0.210189	0.246894
66	0.408023	0.101164	0.0191056	0.236554	0.00957016	-0.0170619	0.318973	0.148666	-0.00974117
67	1.96075	0.2447	0.100949	0.0250711	0.0974326	-0.0788641	-0.0603329	0.181854	-0.109269
68	-1.42469	0.0643782	0.190879	-0.652869	0.139495	-0.26416	-0.584022	0.0399031	-0.208395
69	0.384863	0.0319049	0.0263653	0.00359065	0.0379083	-0.0122898	-0.0289241	0.000596846	-0.0207858
70	0.513448	0.0633546	0.0294816	-0.00655235	0.060203	-0.0345512	-0.0509614	0.0615557	-0.0354926
71	0.328934	0.127087	0.144402	-0.0287758	0.104373	-0.0629899	-0.0922731	0.14416	-0.089998
72	-0.568262	-0.0601802	-0.0441372	0.0567441	-0.0543627	0.0100872	0.0597292	-0.0472759	0.0427424
73	-0.33474	-0.0330772	-0.0349049	0.0610706	-0.0113318	0.023854	0.0525656	-0.0125926	0.034508
74	0.759311	0.142942	0.0370691	-0.00627155	-0.00618116	-0.0630601	-0.00852137	0.101985	-0.0468264
75	-0.15776	1.20934e-05	-0.0258384	0.0365741	-0.0040323	0.014987	0.0274568	0.00231371	-0.0104871
76	-1.20888	-0.130939	0.0055331	-0.329634	-0.0406749	-0.0346698	-0.29414	-0.111884	0.0165365
77	0.154967	-0.0620784	-0.0653993	0.13717	-0.0398436	0.0295372	0.211331	-0.0244523	0.0292248
78	0.0242275	-0.0205648	-0.126859	0.29272	-0.0384713	0.117211	0.234238	-0.0395319	0.0962066
79	0.491563	0.0531457	0.0641603	-0.0110927	0.0570801	-0.0294103	-0.0548933	0.051428	-0.0276644
80	0.342319	0.125871	0.126609	-0.0234667	0.107524	-0.0725322	-0.0808401	0.144667	-0.0886214
81	-0.597197	-0.0283913	-0.0291751	0.0485849	-0.0238328	0.0459096	0.0788673	-0.0361137	0.0294655
82	-0.335301	-0.0242166	-0.0528184	0.0839524	-0.0238266	0.0303999	0.0696432	-0.0201405	0.0347538
83	0.798845	0.154958	0.0270024	-0.012612	0.02053	-0.0558856	-0.0101909	0.110829	-0.0596285
84	-0.166275	0.00388023	-0.0130518	0.0386543	-0.00951939	0.0375131	0.058886	-0.0138007	0.0230245
85	-0.970946	-0.0488426	0.188314	-0.664138	0.0373353	-0.171401	-0.580603	-0.0525692	-0.0985806
86	0.334864	0.0101483	-0.0258756	0.145075	-0.0290529	0.019147	0.227906	0.023761	0.0164419
87	-0.0973943	0.197121	0.182518	-0.0523207	0.075184	-0.10495	-0.0434366	0.225827	-0.11186
88	0.0105803	-0.00662044	0.0011499	-0.0086593	0.00960027	-0.0127576	-0.00226214	0.0275276	-0.00507685
89	-0.16508	-0.0201308	-0.0089753	0.0237822	-0.00543733	-0.00707225	0.0277168	-0.0156602	0.0170124
90	-0.173137	-0.0219346	-0.0131204	0.0428246	0.00784365	0.00996796	0.0413809	-0.0140391	0.0320303
91	0.0629472	0.310641	0.286875	-0.281878	0.176689	-0.206425	-0.359559	0.276038	-0.167585
92	0.163945	-0.057459	-0.0651091	0.137869	-0.038764	0.0478188	0.203953	-0.0140931	0.0266441
93	0.354797	0.134778	0.147312	-0.0212357	0.118412	-0.0753176	-0.0829002	0.124932	-0.0839971
94	-0.142526	0.101522	-0.0684486	0.18879	-0.133579	0.00871835	0.289441	0.168196	0.00625469
95	-0.314132	0.0255148	0.0972385	-0.2209	0.107117	-0.102129	-0.264452	-0.050313	-0.0496107
96	-0.00550643	0.014539	-0.00398557	-0.00327634	-0.0142035	-0.00302015	-0.00509089	0.0145782	-0.000893838
97	0.706276	0.239974	-0.128818	0.338443	-0.162092	0.0218226	0.452209	0.157538	0.0672548
98	-0.626287	-0.314054	-0.266349	0.318288	-0.181107	0.261679	0.391749	-0.242308	0.217869
99	1.46254	0.184323	0.161912	-0.0291823	0.156586	-0.0933369	-0.140431	0.150683	-0.106597
100	0.355315	0.120734	0.13258	-0.0261319	0.101236	-0.0650847	-0.077109	0.139475	-0.0806766
101	-1.99925	-0.120484	0.303528	-0.762304	0.102939	-0.224796	-0.691374	-0.0389615	-0.192737
102	-0.0149624	0.00448739	-0.00555953	0.00642115	-0.0142135	-0.00437375	0.00836574	-0.00960064	0.00278321
103	-0.015217	-0.00952929	-0.00328305	-0.00584981	-0.00372506	0.00646884	-0.0076736	-0.00073461	-0.00767129
104	-1.51581	-0.0576329	-0.12379	0.0696503	-0.110699	0.0502453	0.18321	-0.0126833	0.0389025
105	-1.72764	-0.0940695	-0.162293	0.168706	-0.11993	0.101232	0.282338	-0.0602298	0.0825943
106	-0.0850471	-0.00357713	0.00476091	0.0118166	-0.015818	0.0142887	0.0154592	-0.00883838	0.00143466
107	1.46137	0.168994	0.287937	-0.155882	0.196769	-0.0950439	-0.349071	0.139327	-0.0855251
108	0.941658	0.186552	0.506159	-0.817858	0.402872	-0.405769	-0.941689	0.0458507	-0.309448
109	-0.0916519	-0.000164564	-0.011554	0.0162291	-0.015318	0.00449984	0.0108463	-0.00349892	0.0114284
110	-0.379003	-0.155169	-0.255119	0.475728	-0.146003	0.231421	0.511908	-0.0971606	0.163201
111	1.36495	0.120601	-0.12826	0.217473	-0.157184	0.0129843	0.402718	0.171602	-0.00170767
112	-0.0690211	-0.0142624	-0.0240447	0.00446004	-0.0124838	-0.000139005	0.0209698	-0.0133596	0.0206015
113	-0.443171	0.00847903	-0.00921442	0.038579	-0.00257868	0.00172218	0.0436129	-0.029473	-0.0121367
114	0.415953	-0.0458482	0.256346	-0.403686	0.166147	-0.189603	-0.319795	0.0354103	-0.173692
115	-0.600793	-0.0592422	-0.0894383	0.111443	-0.026609	0.0591694	0.129844	-0.0423317	0.0835438
116	-0.255351	0.221889	0.230825	-0.458696	0.111878	-0.208161	-0.473531	0.19565	-0.198094
117	1.49981	0.233731	-0.0257522	0.413108	-0.0321428	0.0450602	0.260986	0.12563	0.0405608
118	-0.73368	-0.128472	-0.148422	0.371894	-0.124148	0.176446	0.383428	-0.118842	0.178797
119	-0.461982	0.155323	0.174965	-0.318683	0.172737	-0.161968	-0.453195	0.0427804	-0.116264
120	0.249299	-0.225215	0.0289212	-0.278115	-0.00964997	-0.0323138	-0.146871	-0.152624	-0.0270332
121	0.0612439	0.0299611	0.15885	-0.286284	0.144453	-0.14282	-0.319555	-0.0244491	-0.0996481
122	0.598784	0.0532176	-0.275225	0.473736	-0.224857	0.176274	0.505551	0.105861	0.131634
123	0.16446	0.0730164	0.0617266	-0.0686477	0.0167053	-0.0157782	-0.136343	0.0513896	-0.0207533
124	-0.312877	-0.0440801	-0.0286737	0.0593861	-0.0440598	0.0209425	0.0924321	0.0166787	0.024483
125	-0.413144	0.126329	0.0880289	0.34678	0.0224517	-0.016907	0.389013	0.182984	-0.00308297
bias	-0.102998
